field_index,label_value,predictions,confidence
89758,51,51,51
89759,23,23,23
89760,54,54,54
89761,38,38,38
89762,92,92,92
89763,26,26,26
89764,53,53,53
89765,116,116,116
89766,26,26,26
89767,21,21,21
89768,40,40,40
89769,57,57,57
89770,10,10,10
89771,58,58,58
89772,27,27,27
89773,36,36,36
89774,72,72,72
89775,21,21,21
89776,47,47,47
89777,90,90,90
89778,81,81,81
89779,69,69,69
89780,12,12,12
89781,46,46,46
89782,50,50,50
89783,52,52,52
89784,97,97,97
89785,82,82,82
89786,22,22,22
89787,80,80,80
89789,18,18,18
89790,28,28,28
89791,50,50,50
89792,86,86,86
89793,72,72,72
89794,39,39,39
89795,59,59,59
89796,47,47,47
89797,69,69,69
89798,53,53,53
89799,22,22,22
89800,59,59,59
89801,87,87,87
89802,44,44,44
89803,36,36,36
89804,52,52,52
89805,24,24,24
89806,43,43,43
89807,76,76,76
89808,13,13,13
89809,70,70,70
89810,21,21,21
89811,33,33,33
89812,29,29,29
89813,24,24,24
89814,32,32,32
89815,119,119,119
89816,34,34,34
89817,20,20,20
89818,34,34,34
89819,33,33,33
89820,14,14,14
89821,84,84,84
89822,27,27,27
89823,4,4,4
89824,159,159,159
89825,41,41,41
89826,50,50,50
89827,51,51,51
89828,52,52,52
89829,31,31,31
89830,61,61,61
89831,86,86,86
89832,37,37,37
89833,28,28,28
89834,32,32,32
89835,37,37,37
89836,8,8,8
89837,33,33,33
89838,19,19,19
89839,5,5,5
89840,42,42,42
89841,15,15,15
89842,38,38,38
89843,9,9,9
89844,35,35,35
89845,18,18,18
89846,14,14,14
89847,63,63,63
89848,63,63,63
89849,21,21,21
89850,25,25,25
89851,13,13,13
89852,6,6,6
89853,36,36,36
89854,9,9,9
89855,48,48,48
89856,45,45,45
89857,20,20,20
89858,55,55,55
89859,6,6,6
89860,35,35,35
89861,22,22,22
89862,28,28,28
89863,26,26,26
89864,32,32,32
89865,30,30,30
89866,20,20,20
89867,33,33,33
89868,15,15,15
89869,12,12,12
89870,40,40,40
89871,43,43,43
89872,28,28,28
89873,32,32,32
89874,8,8,8
89875,44,44,44
89876,38,38,38
89877,22,22,22
89878,6,6,6
89879,59,59,59
89880,16,16,16
89881,9,9,9
89882,10,10,10
89883,26,26,26
89884,45,45,45
89885,34,34,34
89886,25,25,25
89887,26,26,26
89888,12,12,12
89889,14,14,14
89890,33,33,33
89891,64,64,64
89892,23,23,23
89893,59,59,59
89894,28,28,28
89895,60,60,60
89896,17,17,17
89897,16,16,16
89898,8,8,8
89899,15,15,15
89900,21,21,21
89901,60,60,60
89902,17,17,17
89903,65,65,65
89904,33,33,33
89905,18,18,18
89906,28,28,28
89907,28,28,28
89908,50,50,50
89909,41,41,41
89910,17,17,17
89911,30,30,30
89912,20,20,20
89913,14,14,14
89914,13,13,13
89915,33,33,33
89916,42,42,42
89917,35,35,35
89918,18,18,18
89919,19,19,19
89920,18,18,18
89921,12,12,12
89922,23,23,23
89923,16,16,16
89924,17,17,17
89925,12,12,12
89926,80,80,80
89927,13,13,13
89928,53,53,53
89929,41,41,41
89930,43,43,43
89931,30,30,30
89932,26,26,26
89933,16,16,16
89934,24,24,24
89935,110,110,110
89936,15,15,15
89937,23,23,23
89938,38,38,38
89939,28,28,28
89940,37,37,37
89941,17,17,17
89942,10,10,10
89943,54,54,54
89944,13,13,13
89945,41,41,41
89946,1,1,1
89947,20,20,20
89948,15,15,15
89949,26,26,26
89950,31,31,31
89951,14,14,14
89952,16,16,16
89953,55,55,55
89954,10,10,10
89955,39,39,39
89956,37,37,37
89957,22,22,22
89958,15,15,15
89959,35,35,35
89960,60,60,60
89961,4,4,4
89962,15,15,15
89963,25,25,25
89964,35,35,35
89965,13,13,13
89966,80,80,80
89967,26,26,26
89968,77,77,77
89969,22,22,22
89970,6,6,6
89971,17,17,17
89972,17,17,17
89973,40,40,40
89974,47,47,47
89975,35,35,35
89976,17,17,17
89977,41,41,41
89978,11,11,11
89979,15,15,15
89980,7,7,7
89981,18,18,18
89982,35,35,35
89983,34,34,34
89984,26,26,26
89985,36,36,36
89986,13,13,13
89987,18,18,18
89988,60,60,60
89989,50,50,50
89990,43,43,43
89991,15,15,15
89992,14,14,14
89993,28,28,28
89994,22,22,22
89995,18,18,18
89996,30,30,30
89997,13,13,13
89998,74,74,74
89999,37,37,37
90000,16,16,16
90001,20,20,20
90002,21,21,21
90003,7,7,7
90004,16,16,16
90005,28,28,28
90006,47,47,47
90007,33,33,33
90008,51,51,51
90009,16,16,16
90010,16,16,16
90011,67,67,67
90012,59,59,59
90013,34,34,34
90014,45,45,45
90015,24,24,24
90016,47,47,47
90017,82,82,82
90018,49,49,49
90019,64,64,64
90020,6,6,6
90021,10,10,10
90022,25,25,25
90023,6,6,6
90024,28,28,28
90025,19,19,19
90026,22,22,22
90027,31,31,31
90028,12,12,12
90029,29,29,29
90030,62,62,62
90031,10,10,10
90032,49,49,49
90033,11,11,11
90034,62,62,62
90035,17,17,17
90037,4,4,4
90038,14,14,14
90039,160,160,160
90040,18,18,18
90041,83,83,83
90042,9,9,9
90043,39,39,39
90044,21,21,21
90045,28,28,28
90046,3,3,3
90047,21,21,21
90048,9,9,9
90049,21,21,21
90050,19,19,19
90051,24,24,24
90052,30,30,30
90053,43,43,43
90054,22,22,22
90055,28,28,28
90056,25,25,25
90057,15,15,15
90058,42,42,42
90059,33,33,33
90060,65,65,65
90061,38,38,38
90062,12,12,12
90063,20,20,20
90064,27,27,27
90065,49,49,49
90066,41,41,41
90067,50,50,50
90068,45,45,45
90069,87,87,87
90070,16,16,16
90071,21,21,21
90072,59,59,59
90073,50,50,50
90074,11,11,11
90075,100,100,100
90076,48,48,48
90077,90,90,90
90078,16,16,16
90079,26,26,26
90080,29,29,29
90081,42,42,42
90082,9,9,9
90083,57,57,57
90084,23,23,23
90085,38,38,38
90086,50,50,50
90087,14,14,14
90088,19,19,19
90089,32,32,32
90090,14,14,14
90091,8,8,8
90092,13,13,13
90093,1,1,1
90094,5,5,5
90095,7,7,7
90096,32,32,32
90097,14,14,14
90098,23,23,23
90099,8,8,8
90100,32,32,32
90101,24,24,24
90102,26,26,26
90103,37,37,37
90104,20,20,20
90105,61,61,61
90106,35,35,35
90107,25,25,25
90108,52,52,52
90109,39,39,39
90110,7,7,7
90111,68,68,68
90112,6,6,6
90113,60,60,60
90114,47,47,47
90115,51,51,51
90116,80,80,80
90117,101,101,101
90118,30,30,30
90119,26,26,26
90120,111,111,111
90121,13,13,13
90122,56,56,56
90123,25,25,25
90124,66,66,66
90125,7,7,7
90126,71,71,71
90127,31,31,31
90128,23,23,23
90129,25,25,25
90130,17,17,17
90131,94,94,94
90132,71,71,71
90133,43,43,43
90134,6,6,6
90135,101,101,101
90136,109,109,109
90137,21,21,21
90138,10,10,10
90139,152,152,152
90140,84,84,84
90141,72,72,72
90142,17,17,17
90143,19,19,19
90144,152,152,152
90145,130,130,130
90146,25,25,25
90147,10,10,10
90148,19,19,19
90149,137,137,137
90150,154,154,154
90151,119,119,119
90152,64,64,64
90153,117,117,117
90154,50,50,50
90155,144,144,144
90156,12,12,12
90157,16,16,16
90158,66,66,66
90159,67,67,67
90160,154,154,154
90161,77,77,77
90162,117,117,117
90163,99,99,99
90164,15,15,15
90165,15,15,15
90166,35,35,35
90167,86,86,86
90168,22,22,22
90169,114,114,114
90170,31,31,31
90171,110,110,110
90172,44,44,44
90173,83,83,83
90174,158,158,158
90175,92,92,92
90176,120,120,120
90177,158,158,158
90178,36,36,36
90179,88,88,88
90180,167,167,167
90181,22,22,22
90182,152,152,152
90183,78,78,78
90184,7,7,7
90185,155,155,155
90186,53,53,53
90187,131,131,131
90188,116,116,116
90189,124,124,124
90190,132,132,132
90191,88,88,88
90192,16,16,16
90193,8,8,8
90194,80,80,80
90195,95,95,95
90196,16,16,16
90197,34,34,34
90198,5,5,5
90199,15,15,15
90200,17,17,17
90201,28,28,28
90202,29,29,29
90203,4,4,4
90204,10,10,10
90205,13,13,13
90206,167,167,167
90207,12,12,12
90208,167,167,167
90209,26,26,26
90210,51,51,51
90211,11,11,11
90212,131,131,131
90213,85,85,85
90214,87,87,87
90215,82,82,82
90216,48,48,48
90217,148,148,148
90218,65,65,65
90219,67,67,67
90220,5,5,5
90221,46,46,46
90222,33,33,33
90223,168,168,168
90224,22,22,22
90225,117,117,117
90226,33,33,33
90227,162,162,162
90228,40,40,40
90229,52,52,52
90230,61,61,61
90231,96,96,96
90232,135,135,135
90233,75,75,75
90234,35,35,35
90235,77,77,77
90236,103,103,103
90237,147,147,147
90238,148,148,148
90239,21,21,21
90240,65,65,65
90241,21,21,21
90242,70,70,70
90243,18,18,18
90244,34,34,34
90245,59,59,59
90246,51,51,51
90247,65,65,65
90248,85,85,85
90249,111,111,111
90250,45,45,45
90251,105,105,105
90252,133,133,133
90253,53,53,53
90254,83,83,83
90255,72,72,72
90256,54,54,54
90257,44,44,44
90258,53,53,53
90259,38,38,38
90260,58,58,58
90261,63,63,63
90262,55,55,55
90263,74,74,74
90264,46,46,46
90265,96,96,96
90266,10,10,10
90267,69,69,69
90268,57,57,57
90269,133,133,133
90270,169,169,169
90271,105,105,105
90272,38,38,38
90273,23,23,23
90274,93,93,93
90275,48,48,48
90276,107,107,107
90277,100,100,100
90278,64,64,64
90279,152,152,152
90280,63,63,63
90281,54,54,54
90282,150,150,150
90283,93,93,93
90284,35,35,35
90285,53,53,53
90286,20,20,20
90287,5,5,5
90288,7,7,7
90289,23,23,23
90290,34,34,34
90291,12,12,12
90292,6,6,6
90293,172,172,172
90294,87,87,87
90295,16,16,16
90296,145,145,145
90297,10,10,10
90298,88,88,88
90299,36,36,36
90300,106,106,106
90301,42,42,42
90302,55,55,55
90303,112,112,112
90304,142,142,142
90305,11,11,11
90306,84,84,84
90307,64,64,64
90308,6,6,6
90309,24,24,24
90310,53,53,53
90311,115,115,115
90312,165,165,165
90313,133,133,133
90314,85,85,85
90315,31,31,31
90316,22,22,22
90317,33,33,33
90318,56,56,56
90319,118,118,118
90320,76,76,76
90321,45,45,45
90322,123,123,123
90323,76,76,76
90324,32,32,32
90325,5,5,5
90326,22,22,22
90327,105,105,105
90328,65,65,65
90329,54,54,54
90330,68,68,68
90331,20,20,20
90332,43,43,43
90333,51,51,51
90334,11,11,11
90335,145,145,145
90336,45,45,45
90337,66,66,66
90338,110,110,110
90339,32,32,32
90340,34,34,34
90341,142,142,142
90342,123,123,123
90343,30,30,30
90344,15,15,15
90345,20,20,20
90346,132,132,132
90347,126,126,126
90348,57,57,57
90349,101,101,101
90350,85,85,85
90351,49,49,49
90352,45,45,45
90353,47,47,47
90354,29,29,29
90355,58,58,58
90356,33,33,33
90357,82,82,82
90358,74,74,74
90359,152,152,152
90360,15,15,15
90361,132,132,132
90362,28,28,28
90363,62,62,62
90364,21,21,21
90365,20,20,20
90366,106,106,106
90367,30,30,30
90368,49,49,49
90369,23,23,23
90370,57,57,57
90371,35,35,35
90372,133,133,133
90373,39,39,39
90374,62,62,62
90375,11,11,11
90376,52,52,52
90377,136,136,136
90378,133,133,133
90379,46,46,46
90380,60,60,60
90381,161,161,161
90382,38,38,38
90383,74,74,74
90384,75,75,75
90385,97,97,97
90386,42,42,42
90387,30,30,30
90388,29,29,29
90389,152,152,152
90390,135,135,135
90391,162,162,162
90392,167,167,167
90393,170,170,170
90394,33,33,33
90395,14,14,14
90396,33,33,33
90397,29,29,29
90398,58,58,58
90399,95,95,95
90400,49,49,49
90401,64,64,64
90402,17,17,17
90403,84,84,84
90404,16,16,16
90405,90,90,90
90406,113,113,113
90407,8,8,8
90408,113,113,113
90409,95,95,95
90410,14,14,14
90411,96,96,96
90412,10,10,10
90413,51,51,51
90414,6,6,6
90415,67,67,67
90416,21,21,21
90417,30,30,30
90418,115,115,115
90419,109,109,109
90420,74,74,74
90421,129,129,129
90422,25,25,25
90423,49,49,49
90424,106,106,106
90425,90,90,90
90426,36,36,36
90427,39,39,39
90428,15,15,15
90429,70,70,70
90430,8,8,8
90431,113,113,113
90432,10,10,10
90433,15,15,15
90434,61,61,61
90435,47,47,47
90436,66,66,66
90437,60,60,60
90438,92,92,92
90439,40,40,40
90440,80,80,80
90441,99,99,99
90442,88,88,88
90443,5,5,5
90444,71,71,71
90445,74,74,74
90446,19,19,19
90447,138,138,138
90448,24,24,24
90449,130,130,130
90450,13,13,13
90451,117,117,117
90452,21,21,21
90453,94,94,94
90454,44,44,44
90455,156,156,156
90456,111,111,111
90457,49,49,49
90458,47,47,47
90459,64,64,64
90460,30,30,30
90461,92,92,92
90462,37,37,37
90463,13,13,13
90464,17,17,17
90465,145,145,145
90466,49,49,49
90467,141,141,141
90468,130,130,130
90469,20,20,20
90470,117,117,117
90471,108,108,108
90472,53,53,53
90473,101,101,101
90474,51,51,51
90475,63,63,63
90476,21,21,21
90477,124,124,124
90478,67,67,67
90479,176,176,176
90480,57,57,57
90481,102,102,102
90482,54,54,54
90483,27,27,27
90484,105,105,105
90485,32,32,32
90486,86,86,86
90487,92,92,92
90488,17,17,17
90489,24,24,24
90490,38,38,38
90491,32,32,32
90492,127,127,127
90493,59,59,59
90494,117,117,117
90495,41,41,41
90496,74,74,74
90497,27,27,27
90498,133,133,133
90499,58,58,58
90500,137,137,137
90501,74,74,74
90502,52,52,52
90503,27,27,27
90504,55,55,55
90505,143,143,143
90506,41,41,41
90507,36,36,36
90508,15,15,15
90509,78,78,78
90510,57,57,57
90511,58,58,58
90512,14,14,14
90513,106,106,106
90514,92,92,92
90515,44,44,44
90516,9,9,9
90517,49,49,49
90518,74,74,74
90519,88,88,88
90520,69,69,69
90521,74,74,74
90522,143,143,143
90523,8,8,8
90524,86,86,86
90525,103,103,103
90526,171,171,171
90527,47,47,47
90528,11,11,11
90529,31,31,31
90530,23,23,23
90531,71,71,71
90532,36,36,36
90533,88,88,88
90534,61,61,61
90535,23,23,23
90536,26,26,26
90537,99,99,99
90538,83,83,83
90539,6,6,6
90540,59,59,59
90541,87,87,87
90542,59,59,59
90543,23,23,23
90544,170,170,170
90545,50,50,50
90546,21,21,21
90547,129,129,129
90548,51,51,51
90549,34,34,34
90550,41,41,41
90551,59,59,59
90552,49,49,49
90553,6,6,6
90554,31,31,31
90555,6,6,6
90556,25,25,25
90557,32,32,32
90558,30,30,30
90559,157,157,157
90560,27,27,27
90561,22,22,22
90562,28,28,28
90563,52,52,52
90564,27,27,27
90565,111,111,111
90566,13,13,13
90567,77,77,77
90568,109,109,109
90569,86,86,86
90570,25,25,25
90571,91,91,91
90572,39,39,39
90573,143,143,143
90574,122,122,122
90575,161,161,161
90576,67,67,67
90577,73,73,73
90578,119,119,119
90579,80,80,80
90580,73,73,73
90581,33,33,33
90582,40,40,40
90583,37,37,37
90584,7,7,7
90585,169,169,169
90586,138,138,138
90587,23,23,23
90588,159,159,159
90589,53,53,53
90590,63,63,63
90591,59,59,59
90592,86,86,86
90593,52,52,52
90594,46,46,46
90595,48,48,48
90596,164,164,164
90597,77,77,77
90598,8,8,8
90599,20,20,20
90600,51,51,51
90601,29,29,29
90602,98,98,98
90603,4,4,4
90604,143,143,143
90605,21,21,21
90606,30,30,30
90607,26,26,26
90608,31,31,31
90609,38,38,38
90610,97,97,97
90611,36,36,36
90612,64,64,64
90613,70,70,70
90614,69,69,69
90615,106,106,106
90616,56,56,56
90617,31,31,31
90618,62,62,62
90619,73,73,73
90620,20,20,20
90621,48,48,48
90622,124,124,124
90623,57,57,57
90624,119,119,119
90625,33,33,33
90626,24,24,24
90627,137,137,137
90628,12,12,12
90629,42,42,42
90630,67,67,67
90631,37,37,37
90632,30,30,30
90633,130,130,130
90634,159,159,159
90635,57,57,57
90636,54,54,54
90637,9,9,9
90638,38,38,38
90639,94,94,94
90640,80,80,80
90641,25,25,25
90642,114,114,114
90643,104,104,104
90644,69,69,69
90645,36,36,36
90646,19,19,19
90647,32,32,32
90648,6,6,6
90649,160,160,160
90650,13,13,13
90651,140,140,140
90652,40,40,40
90653,96,96,96
90654,8,8,8
90655,46,46,46
90656,92,92,92
90657,88,88,88
90658,84,84,84
90659,37,37,37
90660,26,26,26
90661,30,30,30
90662,93,93,93
90663,6,6,6
90664,21,21,21
90665,146,146,146
90666,132,132,132
90667,49,49,49
90668,54,54,54
90669,110,110,110
90670,126,126,126
90671,121,121,121
90672,113,113,113
90673,50,50,50
90674,106,106,106
90675,32,32,32
90676,25,25,25
90677,70,70,70
90678,22,22,22
90679,89,89,89
90680,66,66,66
90681,151,151,151
90682,12,12,12
90683,119,119,119
90684,25,25,25
90685,35,35,35
90686,72,72,72
90687,7,7,7
90688,61,61,61
90689,62,62,62
90690,72,72,72
90691,173,173,173
90692,121,121,121
90693,48,48,48
90694,54,54,54
90695,37,37,37
90696,124,124,124
90697,73,73,73
90698,46,46,46
90699,26,26,26
90700,131,131,131
90701,129,129,129
90702,98,98,98
90703,115,115,115
90704,11,11,11
90705,28,28,28
90706,18,18,18
90707,127,127,127
90708,63,63,63
90709,162,162,162
90710,92,92,92
90711,34,34,34
90712,157,157,157
90713,50,50,50
90714,79,79,79
90715,51,51,51
90716,134,134,134
90717,145,145,145
90718,85,85,85
90719,76,76,76
90720,69,69,69
90721,32,32,32
90722,38,38,38
90723,80,80,80
90724,41,41,41
90725,32,32,32
90726,30,30,30
90727,14,14,14
90728,110,110,110
90729,15,15,15
90730,136,136,136
90731,12,12,12
90732,26,26,26
90733,50,50,50
90734,169,169,169
90735,36,36,36
90736,154,154,154
90737,20,20,20
90738,6,6,6
90739,140,140,140
90740,44,44,44
90741,23,23,23
90742,19,19,19
90743,9,9,9
90744,13,13,13
90745,135,135,135
90746,10,10,10
90747,9,9,9
90748,11,11,11
90749,130,130,130
90750,72,72,72
90751,52,52,52
90752,6,6,6
90753,160,160,160
90754,155,155,155
90755,111,111,111
90756,25,25,25
90757,26,26,26
90758,40,40,40
90759,19,19,19
90760,53,53,53
90761,151,151,151
90762,28,28,28
90763,90,90,90
90764,97,97,97
90765,70,70,70
90766,25,25,25
90767,102,102,102
90768,59,59,59
90769,96,96,96
90770,159,159,159
90771,22,22,22
90772,106,106,106
90773,166,166,166
90774,116,116,116
90775,33,33,33
90776,16,16,16
90777,156,156,156
90778,43,43,43
90779,10,10,10
90780,40,40,40
90781,25,25,25
90782,120,120,120
90783,118,118,118
90784,70,70,70
90785,78,78,78
90786,50,50,50
90787,74,74,74
90788,48,48,48
90789,116,116,116
90790,50,50,50
90791,10,10,10
90792,127,127,127
90793,66,66,66
90794,60,60,60
90795,138,138,138
90796,22,22,22
90797,108,108,108
90798,64,64,64
90799,151,151,151
90800,71,71,71
90801,21,21,21
90802,158,158,158
90803,37,37,37
90804,55,55,55
90805,70,70,70
90806,40,40,40
90807,64,64,64
90808,37,37,37
90809,21,21,21
90810,94,94,94
90811,60,60,60
90812,70,70,70
90813,38,38,38
90814,139,139,139
90815,80,80,80
90816,113,113,113
90817,89,89,89
90818,116,116,116
90819,4,4,4
90820,76,76,76
90821,19,19,19
90822,8,8,8
90823,34,34,34
90824,25,25,25
90825,59,59,59
90826,85,85,85
90827,157,157,157
90828,60,60,60
90829,16,16,16
90830,12,12,12
90831,126,126,126
90832,47,47,47
90833,31,31,31
90834,134,134,134
90835,55,55,55
90836,80,80,80
90837,122,122,122
90838,67,67,67
90839,29,29,29
90840,38,38,38
90841,83,83,83
90842,10,10,10
90843,21,21,21
90844,17,17,17
90845,9,9,9
90846,33,33,33
90847,30,30,30
90848,22,22,22
90849,61,61,61
90850,40,40,40
90851,19,19,19
90852,18,18,18
90853,34,34,34
90854,129,129,129
90855,29,29,29
90856,16,16,16
90857,61,61,61
90858,150,150,150
90859,17,17,17
90860,82,82,82
90861,97,97,97
90862,28,28,28
90863,8,8,8
90864,46,46,46
90865,55,55,55
90866,58,58,58
90867,94,94,94
90868,156,156,156
90869,15,15,15
90870,52,52,52
90871,73,73,73
90872,141,141,141
90873,55,55,55
90874,59,59,59
90875,150,150,150
90876,70,70,70
90877,28,28,28
90878,36,36,36
90879,24,24,24
90880,55,55,55
90881,15,15,15
90882,106,106,106
90883,49,49,49
90884,95,95,95
90885,67,67,67
90886,5,5,5
90887,15,15,15
90888,13,13,13
90889,35,35,35
90890,24,24,24
90891,160,160,160
90892,62,62,62
90893,100,100,100
90894,110,110,110
90895,27,27,27
90896,80,80,80
90897,33,33,33
90898,25,25,25
90899,166,166,166
90900,39,39,39
90901,99,99,99
90902,36,36,36
90903,45,45,45
90904,87,87,87
90905,61,61,61
90906,10,10,10
90907,9,9,9
90908,46,46,46
90909,14,14,14
90910,32,32,32
90911,81,81,81
90912,71,71,71
90913,147,147,147
90914,52,52,52
90915,36,36,36
90916,14,14,14
90917,132,132,132
90918,13,13,13
90919,45,45,45
90920,39,39,39
90921,106,106,106
90922,4,4,4
90923,61,61,61
90924,36,36,36
90925,26,26,26
90926,22,22,22
90927,39,39,39
90928,18,18,18
90929,51,51,51
90930,79,79,79
90931,63,63,63
90932,75,75,75
90933,35,35,35
90934,4,4,4
90935,53,53,53
90936,18,18,18
90937,30,30,30
90938,71,71,71
90939,60,60,60
90940,96,96,96
90941,113,113,113
90942,11,11,11
90943,127,127,127
90944,41,41,41
90945,114,114,114
90946,79,79,79
90947,27,27,27
90948,36,36,36
90949,72,72,72
90950,46,46,46
90951,98,98,98
90952,19,19,19
90953,97,97,97
90954,29,29,29
90955,46,46,46
90956,33,33,33
90957,13,13,13
90958,35,35,35
90959,17,17,17
90960,11,11,11
90961,9,9,9
90962,88,88,88
90963,33,33,33
90964,15,15,15
90965,137,137,137
90966,47,47,47
90967,5,5,5
90968,166,166,166
90969,4,4,4
90970,83,83,83
90971,36,36,36
90972,72,72,72
90973,68,68,68
90974,20,20,20
90975,22,22,22
90976,51,51,51
90977,9,9,9
90978,161,161,161
90979,23,23,23
90980,36,36,36
90981,140,140,140
90982,5,5,5
90983,94,94,94
90984,18,18,18
90985,125,125,125
90986,72,72,72
90987,54,54,54
90988,20,20,20
90989,121,121,121
90990,125,125,125
90991,95,95,95
90992,67,67,67
90993,156,156,156
90994,21,21,21
90995,50,50,50
90996,15,15,15
90997,90,90,90
90998,21,21,21
90999,35,35,35
91000,60,60,60
91001,112,112,112
91002,135,135,135
91003,95,95,95
91004,8,8,8
91005,144,144,144
91006,85,85,85
91007,36,36,36
91008,140,140,140
91009,17,17,17
91010,130,130,130
91011,13,13,13
91012,148,148,148
91013,63,63,63
91014,44,44,44
91015,38,38,38
91016,83,83,83
91017,76,76,76
91018,81,81,81
91019,98,98,98
91020,176,176,176
91021,63,63,63
91022,60,60,60
91023,46,46,46
91024,37,37,37
91025,172,172,172
91026,111,111,111
91027,18,18,18
91028,132,132,132
91029,69,69,69
91030,172,172,172
91031,17,17,17
91032,74,74,74
91033,24,24,24
91034,90,90,90
91035,86,86,86
91036,46,46,46
91037,49,49,49
91038,57,57,57
91039,26,26,26
91040,125,125,125
91041,30,30,30
91042,53,53,53
91043,40,40,40
91044,9,9,9
91045,24,24,24
91046,87,87,87
91047,19,19,19
91048,50,50,50
91049,138,138,138
91050,39,39,39
91051,69,69,69
91052,27,27,27
91053,123,123,123
91054,116,116,116
91055,5,5,5
91056,84,84,84
91057,40,40,40
91058,137,137,137
91059,146,146,146
91060,136,136,136
91061,13,13,13
91062,114,114,114
91063,33,33,33
91064,107,107,107
91065,32,32,32
91066,67,67,67
91067,44,44,44
91068,17,17,17
91069,35,35,35
91070,73,73,73
91071,63,63,63
91072,16,16,16
91073,83,83,83
91074,93,93,93
91075,98,98,98
91076,105,105,105
91077,16,16,16
91078,50,50,50
91079,32,32,32
91080,95,95,95
91081,24,24,24
91082,137,137,137
91083,66,66,66
91084,44,44,44
91085,57,57,57
91086,50,50,50
91087,24,24,24
91088,109,109,109
91089,17,17,17
91090,59,59,59
91091,10,10,10
91092,121,121,121
91093,63,63,63
91094,126,126,126
91095,81,81,81
91096,65,65,65
91097,69,69,69
91098,107,107,107
91099,165,165,165
91100,4,4,4
91101,19,19,19
91102,65,65,65
91103,31,31,31
91104,120,120,120
91105,17,17,17
91106,44,44,44
91107,46,46,46
91108,172,172,172
91109,59,59,59
91110,44,44,44
91111,121,121,121
91112,5,5,5
91113,48,48,48
91114,145,145,145
91115,25,25,25
91116,131,131,131
91117,75,75,75
91118,46,46,46
91119,127,127,127
91120,49,49,49
91121,4,4,4
91122,17,17,17
91123,140,140,140
91124,160,160,160
91125,23,23,23
91126,34,34,34
91127,60,60,60
91128,36,36,36
91129,92,92,92
91130,4,4,4
91131,49,49,49
91132,46,46,46
91133,110,110,110
91134,123,123,123
91135,119,119,119
91136,88,88,88
91137,33,33,33
91138,8,8,8
91139,53,53,53
91140,27,27,27
91141,28,28,28
91142,45,45,45
91143,49,49,49
91144,141,141,141
91145,64,64,64
91146,36,36,36
91147,30,30,30
91148,117,117,117
91149,21,21,21
91150,71,71,71
91151,78,78,78
91152,87,87,87
91153,56,56,56
91154,58,58,58
91155,20,20,20
91156,157,157,157
91157,36,36,36
91158,100,100,100
91159,14,14,14
91160,79,79,79
91161,37,37,37
91162,37,37,37
91163,66,66,66
91164,50,50,50
91165,73,73,73
91166,37,37,37
91167,85,85,85
91168,11,11,11
91169,114,114,114
91170,14,14,14
91171,7,7,7
91172,134,134,134
91173,30,30,30
91174,27,27,27
91175,43,43,43
91176,37,37,37
91177,51,51,51
91178,37,37,37
91179,24,24,24
91180,161,161,161
91181,152,152,152
91182,18,18,18
91183,142,142,142
91184,9,9,9
91185,39,39,39
91186,99,99,99
91187,54,54,54
91188,44,44,44
91189,76,76,76
91190,88,88,88
91191,38,38,38
91192,8,8,8
91193,173,173,173
91194,32,32,32
91195,142,142,142
91196,106,106,106
91197,7,7,7
91198,168,168,168
91199,124,124,124
91200,14,14,14
91201,51,51,51
91202,12,12,12
91203,61,61,61
91204,18,18,18
91205,55,55,55
91206,25,25,25
91207,15,15,15
91208,102,102,102
91209,35,35,35
91210,43,43,43
91211,64,64,64
91212,44,44,44
91213,97,97,97
91214,39,39,39
91215,12,12,12
91216,76,76,76
91217,90,90,90
91218,51,51,51
91219,41,41,41
91220,70,70,70
91221,136,136,136
91222,47,47,47
91223,49,49,49
91224,123,123,123
91225,9,9,9
91226,61,61,61
91227,151,151,151
91228,22,22,22
91229,132,132,132
91230,32,32,32
91231,77,77,77
91232,26,26,26
91233,22,22,22
91234,149,149,149
91235,57,57,57
91236,103,103,103
91237,86,86,86
91238,23,23,23
91239,130,130,130
91240,43,43,43
91241,26,26,26
91242,132,132,132
91243,87,87,87
91244,87,87,87
91245,21,21,21
91246,101,101,101
91247,35,35,35
91248,49,49,49
91249,28,28,28
91250,118,118,118
91251,47,47,47
91252,108,108,108
91253,18,18,18
91254,56,56,56
91255,95,95,95
91256,71,71,71
91257,81,81,81
91258,19,19,19
91259,128,128,128
91260,28,28,28
91261,33,33,33
91262,36,36,36
91263,122,122,122
91264,29,29,29
91265,117,117,117
91266,22,22,22
91267,43,43,43
91268,61,61,61
91269,35,35,35
91270,19,19,19
91271,29,29,29
91272,103,103,103
91273,30,30,30
91274,37,37,37
91275,41,41,41
91276,123,123,123
91277,14,14,14
91278,56,56,56
91279,5,5,5
91280,4,4,4
91281,106,106,106
91282,98,98,98
91283,23,23,23
91284,160,160,160
91285,22,22,22
91286,79,79,79
91287,167,167,167
91288,87,87,87
91289,7,7,7
91290,175,175,175
91291,134,134,134
91292,17,17,17
91293,37,37,37
91294,31,31,31
91295,11,11,11
91296,126,126,126
91297,73,73,73
91298,42,42,42
91299,85,85,85
91300,13,13,13
91301,141,141,141
91302,19,19,19
91303,40,40,40
91304,51,51,51
91305,8,8,8
91306,57,57,57
91307,46,46,46
91308,23,23,23
91309,29,29,29
91310,34,34,34
91311,28,28,28
91312,161,161,161
